InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue
558198,84595E,LARGE TORTILLA DESIGN RED BOWL,1,2011-06-27 12:49:00,1.65,14104.0,United Kingdom,1.65
561877,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-07-31 12:16:00,1.65,16401.0,United Kingdom,16.5
576078,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,2011-11-13 16:22:00,4.15,14432.0,United Kingdom,8.3
554121,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-05-22 15:31:00,2.95,17690.0,United Kingdom,17.700000000000003
544803,22227,HANGING HEART MIRROR DECORATION ,2,2011-02-23 14:29:00,0.65,14606.0,United Kingdom,1.3
557322,85168B,BLACK BAROQUE CARRIAGE CLOCK,2,2011-06-20 09:04:00,9.95,17444.0,Canada,19.9
547850,22284,HEN HOUSE DECORATION,1,2011-03-27 12:06:00,1.65,14472.0,United Kingdom,1.65
581383,21912,VINTAGE SNAKES & LADDERS,4,2011-12-08 13:04:00,3.75,15399.0,United Kingdom,15.0
562542,84249A,"GREETING CARD,SQUARE, DOUGHNUTS",12,2011-08-05 15:40:00,0.42,17377.0,United Kingdom,5.04
563699,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-18 13:47:00,1.69,13381.0,United Kingdom,27.04
555526,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2011-06-05 11:42:00,2.1,14364.0,United Kingdom,12.6
544688,22129,PARTY CONES CANDY TREE DECORATION,12,2011-02-23 08:29:00,0.85,18151.0,United Kingdom,10.2
566816,22662,LUNCH BAG DOLLY GIRL DESIGN,20,2011-09-15 10:53:00,1.65,12731.0,France,33.0
568703,22919,HERB MARKER MINT,6,2011-09-28 15:21:00,0.65,12748.0,United Kingdom,3.9
548670,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-04-01 15:37:00,4.95,15356.0,United Kingdom,9.9
540015,22985,"WRAP, BILLBOARD FONTS DESIGN",25,2011-01-04 11:40:00,0.42,13319.0,United Kingdom,10.5
562579,22141,CHRISTMAS CRAFT TREE TOP ANGEL,8,2011-08-07 13:30:00,2.1,16950.0,United Kingdom,16.8
563736,23163,REGENCY SUGAR TONGS,48,2011-08-18 18:21:00,2.08,13784.0,United Kingdom,99.84
573496,23233,WRAP POPPIES  DESIGN,25,2011-10-31 11:59:00,0.42,17841.0,United Kingdom,10.5
577804,22082,RIBBON REEL STRIPES DESIGN ,10,2011-11-21 17:33:00,1.65,17432.0,United Kingdom,16.5
578781,22557,PLASTERS IN TIN VINTAGE PAISLEY ,1,2011-11-25 11:54:00,1.65,15872.0,United Kingdom,1.65
548405,21165,BEWARE OF THE CAT METAL SIGN ,12,2011-03-31 09:48:00,1.69,17088.0,United Kingdom,20.28
570008,22189,CREAM HEART CARD HOLDER,4,2011-10-07 09:30:00,3.95,13359.0,United Kingdom,15.8
580502,23571,TRADITIONAL NAUGHTS & CROSSES,6,2011-12-04 13:15:00,1.65,16931.0,United Kingdom,9.9
566581,21818,GLITTER HEART DECORATION,10,2011-09-13 13:47:00,0.85,16081.0,United Kingdom,8.5
570672,22567,20 DOLLY PEGS RETROSPOT,12,2011-10-11 14:52:00,1.45,12536.0,France,17.4
562807,23203,JUMBO BAG VINTAGE DOILEY ,10,2011-08-09 14:57:00,2.08,16053.0,United Kingdom,20.8
566317,23209,LUNCH BAG DOILEY PATTERN ,10,2011-09-12 10:19:00,1.65,13375.0,United Kingdom,16.5
575491,22438,BALLOON ART MAKE YOUR OWN FLOWERS,3,2011-11-09 17:47:00,1.95,15531.0,United Kingdom,5.85
567236,20685,DOORMAT RED RETROSPOT,4,2011-09-19 11:33:00,8.25,14735.0,United Kingdom,33.0
576339,22098,BOUDOIR SQUARE TISSUE BOX,2,2011-11-14 15:27:00,2.46,14096.0,United Kingdom,4.92
559921,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,1,2011-07-13 15:42:00,4.95,13667.0,United Kingdom,4.95
575902,22711,WRAP CIRCUS PARADE,25,2011-11-11 15:20:00,0.42,15544.0,United Kingdom,10.5
541489,22147,FELTCRAFT BUTTERFLY HEARTS,4,2011-01-18 13:38:00,1.45,15023.0,United Kingdom,5.8
569652,23377,PACK OF 12 DOLLY GIRL TISSUES,24,2011-10-05 12:51:00,0.39,15628.0,United Kingdom,9.36
576931,85183B,CHARLIE & LOLA WASTEPAPER BIN FLORA,12,2011-11-17 11:10:00,1.25,13028.0,United Kingdom,15.0
540550,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-01-10 09:11:00,4.95,12539.0,Spain,14.85
550657,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-04-20 08:24:00,2.95,18198.0,United Kingdom,17.700000000000003
563012,20728,LUNCH BAG CARS BLUE,3,2011-08-11 12:00:00,1.65,17284.0,United Kingdom,4.949999999999999
561873,85019A,ROMANTIC IMAGES NOTEBOOK SET,1,2011-07-31 11:48:00,1.25,13316.0,United Kingdom,1.25
536572,22119,PEACE WOODEN BLOCK LETTERS,3,2010-12-01 15:40:00,6.95,16539.0,United Kingdom,20.85
567206,15056BL,EDWARDIAN PARASOL BLACK,3,2011-09-19 10:51:00,5.95,13562.0,United Kingdom,17.85
547209,22221,CAKE STAND LOVEBIRD 2 TIER PINK,4,2011-03-21 14:44:00,9.95,13081.0,United Kingdom,39.8
556413,23109,LED TEA LIGHTS,2,2011-06-10 12:01:00,2.89,16005.0,United Kingdom,5.78
568394,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-27 10:20:00,4.25,13314.0,United Kingdom,17.0
563205,22273,FELTCRAFT DOLL MOLLY,1,2011-08-14 12:03:00,2.95,14040.0,United Kingdom,2.95
541110,90062,CARNIVAL BRACELET,2,2011-01-13 15:11:00,12.75,15916.0,United Kingdom,25.5
545544,22630,DOLLY GIRL LUNCH BOX,12,2011-03-03 14:56:00,1.95,14057.0,United Kingdom,23.4
555841,21636,MADRAS NOTEBOOK MEDIUM,1,2011-06-07 12:47:00,0.75,14583.0,United Kingdom,0.75
573904,23506,MINI PLAYING CARDS SPACEBOY ,2,2011-11-01 14:54:00,0.42,14505.0,United Kingdom,0.84
564868,20719,WOODLAND CHARLOTTE BAG,10,2011-08-31 10:42:00,0.85,16842.0,United Kingdom,8.5
558063,21703,BAG 125g SWIRLY MARBLES,12,2011-06-24 15:28:00,0.42,16395.0,United Kingdom,5.04
577782,20719,WOODLAND CHARLOTTE BAG,2,2011-11-21 16:17:00,0.85,16549.0,United Kingdom,1.7
579134,16161U,WRAP SUKI AND FRIENDS,25,2011-11-28 12:38:00,0.42,13115.0,United Kingdom,10.5
553145,22423,REGENCY CAKESTAND 3 TIER,12,2011-05-13 13:50:00,12.75,14342.0,United Kingdom,153.0
563565,22748,POPPY'S PLAYHOUSE KITCHEN,3,2011-08-17 14:22:00,2.1,17338.0,United Kingdom,6.300000000000001
556508,72819,CUPID DESIGN SCENTED CANDLES,6,2011-06-13 10:10:00,2.55,16342.0,United Kingdom,15.3
558437,21238,RED RETROSPOT CUP,4,2011-06-29 12:46:00,0.85,17799.0,United Kingdom,3.4
580964,23202,JUMBO BAG VINTAGE LEAF,20,2011-12-06 14:50:00,2.08,15822.0,United Kingdom,41.6
536782,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-02 15:18:00,1.25,17567.0,United Kingdom,15.0
563584,22427,ENAMEL FLOWER JUG CREAM,3,2011-08-17 16:48:00,5.95,15122.0,United Kingdom,17.85
572302,23263,SET OF 3 WOODEN HEART DECORATIONS,2,2011-10-23 14:47:00,1.25,15427.0,United Kingdom,2.5
549304,23177,TREASURE ISLAND BOOK BOX,8,2011-04-08 08:39:00,2.25,16133.0,United Kingdom,18.0
578027,23370,SET 36 COLOURING PENCILS DOILY,2,2011-11-22 13:29:00,1.25,15977.0,United Kingdom,2.5
574673,22210,WOOD STAMP SET BEST WISHES,1,2011-11-06 12:26:00,0.83,15555.0,United Kingdom,0.83
564224,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,12,2011-08-24 09:56:00,0.39,15249.0,United Kingdom,4.68
537754,21531,RED RETROSPOT SUGAR JAM BOWL,2,2010-12-08 11:16:00,2.55,16081.0,United Kingdom,5.1
580727,23263,SET OF 3 WOODEN HEART DECORATIONS,16,2011-12-05 17:17:00,2.46,14096.0,United Kingdom,39.36
563893,21240,BLUE POLKADOT CUP,2,2011-08-19 17:10:00,0.85,16330.0,United Kingdom,1.7
548500,21355,TOAST ITS - I LOVE YOU ,4,2011-03-31 13:49:00,1.25,17071.0,United Kingdom,5.0
577407,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,40,2011-11-20 10:37:00,2.55,14739.0,United Kingdom,102.0
569870,23238,SET OF 4 KNICK KNACK TINS LONDON ,1,2011-10-06 14:59:00,4.15,12757.0,Portugal,4.15
566786,23241,TREASURE TIN GYMKHANA DESIGN,6,2011-09-15 10:29:00,2.08,13518.0,United Kingdom,12.48
560281,84522,PINK PARTY SUNGLASSES,1,2011-07-17 15:59:00,1.95,17984.0,United Kingdom,1.95
578811,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-11-25 13:28:00,3.75,12438.0,Norway,15.0
537755,21313,GLASS HEART T-LIGHT HOLDER ,96,2010-12-08 11:31:00,0.64,16525.0,United Kingdom,61.44
552277,22766,PHOTO FRAME CORNICE,1,2011-05-08 12:34:00,2.95,13642.0,United Kingdom,2.95
562849,23207,LUNCH BAG ALPHABET DESIGN,10,2011-08-10 09:52:00,1.65,16700.0,United Kingdom,16.5
567622,21243,PINK  POLKADOT PLATE ,12,2011-09-21 12:46:00,1.69,14527.0,United Kingdom,20.28
544656,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-02-22 13:02:00,3.75,17442.0,United Kingdom,15.0
545657,22028,PENNY FARTHING BIRTHDAY CARD,12,2011-03-04 14:02:00,0.42,14911.0,EIRE,5.04
545693,21380,WOODEN HAPPY BIRTHDAY GARLAND,12,2011-03-06 14:09:00,2.95,16422.0,United Kingdom,35.400000000000006
572513,22093,MOTORING TISSUE BOX,1,2011-10-24 14:36:00,0.39,16728.0,United Kingdom,0.39
573338,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-10-30 11:47:00,6.95,14546.0,United Kingdom,13.9
549985,22241,GARLAND WOODEN HAPPY EASTER,12,2011-04-13 15:58:00,1.25,15640.0,United Kingdom,15.0
566580,22551,PLASTERS IN TIN SPACEBOY,12,2011-09-13 13:46:00,1.65,12822.0,United Kingdom,19.8
572219,20727,LUNCH BAG  BLACK SKULL.,3,2011-10-21 13:17:00,1.65,17463.0,United Kingdom,4.949999999999999
569867,21974,SET OF 36 PAISLEY FLOWER DOILIES,24,2011-10-06 14:54:00,1.45,12569.0,Germany,34.8
577689,22945,CHRISTMAS METAL TAGS ASSORTED ,12,2011-11-21 11:29:00,0.85,17664.0,United Kingdom,10.2
553159,23073,GEORGIAN TRINKET BOX,1,2011-05-13 15:25:00,12.5,14194.0,United Kingdom,12.5
549929,15058B,PINK POLKADOT GARDEN PARASOL,4,2011-04-13 10:32:00,7.95,13740.0,United Kingdom,31.8
563181,21931,JUMBO STORAGE BAG SUKI,10,2011-08-12 14:32:00,2.08,16612.0,United Kingdom,20.8
558964,23203,JUMBO BAG DOILEY PATTERNS,40,2011-07-05 10:58:00,1.95,14235.0,United Kingdom,78.0
547867,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-03-27 13:56:00,2.1,13357.0,United Kingdom,4.2
562931,22027,TEA PARTY BIRTHDAY CARD,12,2011-08-10 16:19:00,0.42,14030.0,United Kingdom,5.04
559200,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2011-07-07 10:36:00,2.1,13291.0,United Kingdom,2.1
555558,22382,LUNCH BAG SPACEBOY DESIGN ,2,2011-06-05 14:06:00,1.65,14159.0,United Kingdom,3.3
578814,22382,LUNCH BAG SPACEBOY DESIGN ,3,2011-11-25 13:40:00,1.65,12748.0,United Kingdom,4.949999999999999
563749,23286,BLUE VINTAGE SPOT BEAKER,8,2011-08-19 10:10:00,0.85,12360.0,Austria,6.8
575943,85049E,SCANDINAVIAN REDS RIBBONS,2,2011-11-13 11:44:00,1.25,17920.0,United Kingdom,2.5
554823,23107,WHITE HEARTS WIRE PLANT POT HOLDER,8,2011-05-26 14:20:00,2.89,16624.0,United Kingdom,23.12
571747,71459,HANGING JAM JAR T-LIGHT HOLDERS,12,2011-10-19 10:59:00,0.85,13849.0,United Kingdom,10.2
552010,20728,LUNCH BAG CARS BLUE,3,2011-05-05 17:26:00,1.65,14713.0,United Kingdom,4.949999999999999
549012,23002,TRAVEL CARD WALLET SKULLS,48,2011-04-05 14:51:00,0.42,16394.0,United Kingdom,20.16
578757,21810,CHRISTMAS HANGING STAR WITH BELL,1,2011-11-25 11:41:00,0.39,12748.0,United Kingdom,0.39
552964,22083,PAPER CHAIN KIT RETROSPOT,6,2011-05-12 13:05:00,2.95,16057.0,United Kingdom,17.700000000000003
573152,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,4,2011-10-27 20:16:00,0.55,17530.0,United Kingdom,2.2
561258,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-07-26 12:03:00,0.55,15513.0,United Kingdom,79.2
564328,22779,WOODEN OWLS LIGHT GARLAND ,4,2011-08-24 13:42:00,4.25,12662.0,Germany,17.0
571065,23390,DOLLY GIRL MINI BACKPACK,4,2011-10-13 14:59:00,4.15,12613.0,Germany,16.6
539630,22423,REGENCY CAKESTAND 3 TIER,16,2010-12-20 14:59:00,10.95,17230.0,United Kingdom,175.2
567938,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-09-22 18:14:00,1.0,12704.0,Finland,6.0
569220,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,1,2011-10-02 13:26:00,0.85,16007.0,United Kingdom,0.85
560504,22132,RED LOVE HEART SHAPE CUP,12,2011-07-19 11:47:00,0.85,13081.0,United Kingdom,10.2
543161,21755,LOVE BUILDING BLOCK WORD,3,2011-02-03 17:01:00,5.95,14497.0,United Kingdom,17.85
564065,21829,DINOSAUR KEYRINGS ASSORTED,36,2011-08-22 15:05:00,0.21,15150.0,United Kingdom,7.56
578479,22030,SWALLOWS GREETING CARD,12,2011-11-24 12:48:00,0.42,15858.0,United Kingdom,5.04
549587,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-04-11 10:01:00,3.75,15737.0,United Kingdom,15.0
551715,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-05-03 15:23:00,0.42,13102.0,United Kingdom,10.08
576322,22077,6 RIBBONS RUSTIC CHARM,48,2011-11-14 15:03:00,1.95,12642.0,Germany,93.6
553369,22784,LANTERN CREAM GAZEBO ,4,2011-05-16 14:30:00,4.95,15044.0,United Kingdom,19.8
545999,21774,DECORATIVE CATS BATHROOM BOTTLE,12,2011-03-08 14:44:00,1.25,13089.0,United Kingdom,15.0
556415,48184,DOORMAT ENGLISH ROSE ,20,2011-06-10 12:19:00,6.75,12409.0,Switzerland,135.0
564140,21208,PASTEL COLOUR HONEYCOMB FAN,12,2011-08-23 11:47:00,0.39,12621.0,Germany,4.68
577771,23200,JUMBO BAG PEARS,10,2011-11-21 15:42:00,2.08,16168.0,United Kingdom,20.8
570839,22385,JUMBO BAG SPACEBOY DESIGN,20,2011-10-12 14:08:00,2.08,14911.0,EIRE,41.6
548451,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-03-31 11:25:00,2.1,17365.0,United Kingdom,2.1
580289,21165,BEWARE OF THE CAT METAL SIGN ,48,2011-12-02 13:32:00,1.45,15856.0,United Kingdom,69.6
561773,21439,BASKET OF TOADSTOOLS,1,2011-07-29 12:41:00,1.25,17841.0,United Kingdom,1.25
539256,20685,DOORMAT RED RETROSPOT,4,2010-12-16 14:27:00,7.95,15601.0,United Kingdom,31.8
562346,23298,SPOTTY BUNTING,6,2011-08-04 12:14:00,4.95,16187.0,United Kingdom,29.700000000000003
541126,85054,FRENCH ENAMEL POT W LID,12,2011-01-14 10:10:00,1.25,15626.0,United Kingdom,15.0
576077,20973,12 PENCIL SMALL TUBE WOODLAND,16,2011-11-13 16:22:00,0.65,16720.0,United Kingdom,10.4
572475,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-10-24 13:37:00,1.65,15271.0,United Kingdom,1.65
541138,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-01-14 10:42:00,1.45,12553.0,France,17.4
564224,22570,FELTCRAFT CUSHION RABBIT,4,2011-08-24 09:56:00,3.75,15249.0,United Kingdom,15.0
572309,23470,CARD HOLDER LOVE BIRD LARGE ,1,2011-10-23 15:29:00,6.25,14432.0,United Kingdom,6.25
562780,21165,BEWARE OF THE CAT METAL SIGN ,2,2011-08-09 13:03:00,1.69,14901.0,United Kingdom,3.38
546121,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-03-09 14:30:00,2.55,14085.0,United Kingdom,7.649999999999999
549153,22860,EASTER TIN CHICKS PINK DAISY,6,2011-04-06 15:47:00,1.65,13771.0,United Kingdom,9.9
546912,22630,DOLLY GIRL LUNCH BOX,2,2011-03-17 20:12:00,1.95,15861.0,United Kingdom,3.9
545060,35921,EASTER BUNNY HANGING GARLAND,1,2011-02-27 13:47:00,1.25,15547.0,United Kingdom,1.25
550297,22659,LUNCH BOX I LOVE LONDON,2,2011-04-15 15:58:00,1.95,14056.0,United Kingdom,3.9
563703,84559B,3D SHEET OF CAT STICKERS,10,2011-08-18 14:02:00,0.85,13273.0,United Kingdom,8.5
571441,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-10-17 13:31:00,10.79,14096.0,United Kingdom,10.79
546534,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-03-14 13:56:00,7.9,16150.0,United Kingdom,15.8
536575,15056P,EDWARDIAN PARASOL PINK,48,2010-12-01 16:01:00,4.6,13777.0,United Kingdom,220.8
577742,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,1,2011-11-21 13:41:00,3.29,13755.0,United Kingdom,3.29
549971,23206,LUNCH BAG APPLE DESIGN,20,2011-04-13 14:25:00,1.65,13408.0,United Kingdom,33.0
547892,22971,QUEENS GUARD COFFEE MUG,6,2011-03-28 10:15:00,2.55,12669.0,France,15.3
575954,22454,MEASURING TAPE BABUSHKA RED,8,2011-11-13 12:03:00,2.95,17211.0,United Kingdom,23.6
579980,22113,GREY HEART HOT WATER BOTTLE,2,2011-12-01 11:16:00,4.25,13263.0,United Kingdom,8.5
547888,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-03-28 09:59:00,0.29,13368.0,United Kingdom,13.919999999999998
568896,22883,NUMBER TILE VINTAGE FONT 4,2,2011-09-29 13:13:00,1.95,16361.0,United Kingdom,3.9
545063,21161,KEEP OUT BOYS DOOR HANGER ,1,2011-02-27 14:26:00,1.45,14606.0,United Kingdom,1.45
548199,46000S,POLYESTER FILLER PAD 40x40cm,2,2011-03-29 16:12:00,1.45,16945.0,United Kingdom,2.9
550255,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-04-15 11:47:00,7.95,13468.0,United Kingdom,15.9
572669,23322,LARGE WHITE HEART OF WICKER,1,2011-10-25 13:10:00,2.95,16549.0,United Kingdom,2.95
573867,23101,SILVER STARS TABLE DECORATION,12,2011-11-01 12:12:00,0.83,12674.0,France,9.96
580705,23250,VINTAGE RED TRIM ENAMEL BOWL ,24,2011-12-05 16:28:00,1.25,12683.0,France,30.0
542914,21355,TOAST ITS - I LOVE YOU ,8,2011-02-01 16:03:00,1.25,16161.0,United Kingdom,10.0
542129,22287,"DECORATION , WOBBLY CHICKEN, METAL ",12,2011-01-25 15:18:00,1.65,13002.0,United Kingdom,19.8
554160,22150,3 STRIPEY MICE FELTCRAFT,1,2011-05-23 11:49:00,1.95,17841.0,United Kingdom,1.95
546543,21495,SKULLS AND CROSSBONES WRAP,25,2011-03-14 15:40:00,0.42,17841.0,United Kingdom,10.5
566730,20996,JAZZ HEARTS ADDRESS BOOK,1,2011-09-14 13:31:00,0.19,14606.0,United Kingdom,0.19
568174,23245,SET OF 3 REGENCY CAKE TINS,1,2011-09-25 13:23:00,4.95,16261.0,United Kingdom,4.95
541094,22090,PAPER BUNTING RETROSPOT,2,2011-01-13 13:36:00,2.95,13246.0,United Kingdom,5.9
546856,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-03-17 14:12:00,0.85,15433.0,United Kingdom,10.2
558355,23229,VINTAGE DONKEY TAIL GAME ,3,2011-06-28 14:58:00,3.75,13614.0,United Kingdom,11.25
559641,21088,SET/6 FRUIT SALAD PAPER CUPS,4,2011-07-11 12:31:00,0.19,13184.0,United Kingdom,0.76
567165,23403,LETTER HOLDER HOME SWEET HOME,1,2011-09-18 11:58:00,3.75,17841.0,United Kingdom,3.75
570455,22302,COFFEE MUG PEARS  DESIGN,6,2011-10-10 15:27:00,2.55,14529.0,United Kingdom,15.3
541855,21380,WOODEN HAPPY BIRTHDAY GARLAND,2,2011-01-23 14:59:00,2.95,13742.0,United Kingdom,5.9
569662,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2011-10-05 13:19:00,8.5,15244.0,United Kingdom,34.0
559009,22568,FELTCRAFT CUSHION OWL,1,2011-07-05 12:47:00,3.75,15549.0,United Kingdom,3.75
540520,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,2,2011-01-09 12:31:00,2.95,17555.0,United Kingdom,5.9
536522,22449,SILK PURSE BABUSHKA PINK,1,2010-12-01 12:49:00,3.35,15012.0,United Kingdom,3.35
565932,23142,IVORY WIRE KITCHEN ORGANISER,1,2011-09-08 10:35:00,10.4,16418.0,United Kingdom,10.4
568654,23338,EGG FRYING PAN RED ,6,2011-09-28 12:20:00,2.08,14911.0,EIRE,12.48
536570,22457,NATURAL SLATE HEART CHALKBOARD ,12,2010-12-01 15:35:00,2.95,14496.0,United Kingdom,35.400000000000006
544077,22248,DECORATION  PINK CHICK MAGIC GARDEN,8,2011-02-15 15:04:00,0.85,14825.0,United Kingdom,6.8
572652,23571,TRADITIONAL NAUGHTS & CROSSES,12,2011-10-25 12:11:00,1.65,15805.0,United Kingdom,19.8
550183,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-04-14 17:58:00,1.45,14105.0,United Kingdom,17.4
578373,22089,PAPER BUNTING VINTAGE PAISLEY,6,2011-11-24 11:19:00,2.95,17451.0,United Kingdom,17.700000000000003
549263,22842,BISCUIT TIN VINTAGE RED,2,2011-04-07 12:39:00,6.75,15800.0,United Kingdom,13.5
581414,23697,A PRETTY THANK YOU CARD,12,2011-12-08 14:39:00,0.42,14730.0,United Kingdom,5.04
568065,22077,6 RIBBONS RUSTIC CHARM,12,2011-09-23 13:44:00,1.95,16240.0,United Kingdom,23.4
556253,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-06-09 16:55:00,5.95,17652.0,United Kingdom,11.9
556284,47566,PARTY BUNTING,8,2011-06-10 08:54:00,4.95,17115.0,United Kingdom,39.6
578633,23370,SET 36 COLOURING PENCILS DOILY,16,2011-11-24 16:31:00,1.25,16616.0,United Kingdom,20.0
578111,22941,CHRISTMAS LIGHTS 10 REINDEER,10,2011-11-23 09:28:00,8.5,14790.0,United Kingdom,85.0
559548,84926A,WAKE UP COCKEREL TILE COASTER,24,2011-07-10 15:17:00,0.29,17997.0,United Kingdom,6.959999999999999
547050,47599B,BLUE PARTY BAGS ,6,2011-03-20 12:02:00,2.1,17795.0,United Kingdom,12.6
541253,22470,HEART OF WICKER LARGE,1,2011-01-16 13:51:00,2.95,17841.0,United Kingdom,2.95
545855,22262,FELT EGG COSY CHICKEN,24,2011-03-07 13:52:00,0.85,15290.0,United Kingdom,20.4
571564,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2011-10-18 10:16:00,4.95,16019.0,United Kingdom,14.85
562374,22423,REGENCY CAKESTAND 3 TIER,32,2011-08-04 14:40:00,10.95,14911.0,EIRE,350.4
549245,21790,VINTAGE SNAP CARDS,3,2011-04-07 11:59:00,0.85,15005.0,United Kingdom,2.55
542618,35241,ENAMEL BLUE RIM BISCUIT BIN,1,2011-01-30 15:52:00,4.95,14502.0,United Kingdom,4.95
544280,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-02-17 12:21:00,12.75,14754.0,United Kingdom,12.75
566974,85099B,JUMBO BAG RED RETROSPOT,10,2011-09-16 09:24:00,2.08,13599.0,United Kingdom,20.8
576851,23100,SILVER BELLS TABLE DECORATION,1,2011-11-16 15:41:00,1.25,15967.0,United Kingdom,1.25
580669,84991,60 TEATIME FAIRY CAKE CASES,24,2011-12-05 14:25:00,0.55,15159.0,United Kingdom,13.2
568367,22950,36 DOILIES VINTAGE CHRISTMAS,12,2011-09-26 15:51:00,1.45,15755.0,United Kingdom,17.4
573576,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,2011-10-31 14:09:00,5.79,14096.0,United Kingdom,5.79
574664,22197,POPCORN HOLDER,200,2011-11-06 12:07:00,0.72,14482.0,United Kingdom,144.0
544774,22228,BUNNY WOODEN PAINTED WITH BIRD ,12,2011-02-23 11:32:00,0.85,17711.0,United Kingdom,10.2
537892,21156,RETROSPOT CHILDRENS APRON,8,2010-12-09 10:13:00,1.95,12481.0,Germany,15.6
575972,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,6,2011-11-13 13:01:00,0.29,14499.0,United Kingdom,1.7399999999999998
577540,23395,BELLE JARDINIERE CUSHION COVER,2,2011-11-20 14:28:00,3.75,14984.0,United Kingdom,7.5
561502,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-07-27 14:14:00,1.25,14305.0,United Kingdom,15.0
545522,22276,WASH BAG VINTAGE ROSE PAISLEY,6,2011-03-03 12:35:00,2.55,15596.0,United Kingdom,15.3
580188,22065,CHRISTMAS PUDDING TRINKET POT ,8,2011-12-02 12:02:00,0.39,16440.0,United Kingdom,3.12
573769,23331,DECORATIVE WICKER HEART SMALL,48,2011-11-01 10:04:00,0.63,13292.0,United Kingdom,30.24
556510,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-06-13 10:36:00,0.42,14911.0,EIRE,10.5
569234,20992,JAZZ HEARTS PURSE NOTEBOOK,1,2011-10-02 15:33:00,0.39,17841.0,United Kingdom,0.39
538207,17091J,VANILLA INCENSE IN TIN,2,2010-12-10 11:33:00,1.25,12748.0,United Kingdom,2.5
573415,22550,HOLIDAY FUN LUDO,2,2011-10-30 16:17:00,3.75,13607.0,United Kingdom,7.5
569046,23101,SILVER STARS TABLE DECORATION,12,2011-09-30 10:48:00,0.83,14422.0,United Kingdom,9.96
558619,85194S,HANGING SPRING FLOWER EGG SMALL,48,2011-06-30 16:28:00,0.19,14401.0,United Kingdom,9.12
538826,22335,HEART DECORATION PAINTED ZINC ,96,2010-12-14 12:58:00,0.65,12370.0,Cyprus,62.400000000000006
555471,82582,AREA PATROLLED METAL SIGN,2,2011-06-03 11:42:00,2.1,16117.0,United Kingdom,4.2
545276,21068,VINTAGE BILLBOARD LOVE/HATE MUG,1,2011-03-01 11:30:00,1.25,12933.0,United Kingdom,1.25
553922,22502,PICNIC BASKET WICKER SMALL,4,2011-05-20 09:24:00,5.95,17926.0,United Kingdom,23.8
569556,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-10-05 08:50:00,4.25,14936.0,Channel Islands,17.0
572224,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-21 13:46:00,2.95,16558.0,United Kingdom,23.6
556910,21634,ASSORTED MINI MADRAS NOTEBOOK,48,2011-06-15 13:25:00,0.39,12748.0,United Kingdom,18.72
